date_time,day_of_week,time_of_day,region,channel,season,promo,reservation,party_size,price_level,seats_available,staffing_level,staffing_ratio,server_experience,kitchen_load,queue_length,order_complexity,ingredient_freshness,chef_experience,manager_on_duty,weather,cuisine,table_type,allergens_flag,customer_id,order_id,waiting_time,food_quality,service_quality,overall_satisfaction,wait_issue,low_food_quality,complaint,return_intent
23/01/2024 15:00,Tue,Dinner,Urban,Dine-In,Shoulder,0,0,3,33,49,6,1,4,87,11,4,53,1,D,Cold,Sushi,Standard,0,1087,101087,43,2,4,5,1,1,1,0
23/01/2024 15:30,Tue,Lunch,Suburban,Dine-In,Low,1,1,4,28,54,6,1,2,85,10,5,54,4,B,Cold,Pasta,Booth,0,1088,101088,41,2,4,5,1,1,1,0
23/01/2024 16:00,Tue,Late Night,Suburban,Dine-In,Shoulder,0,1,1,23,74,6,1,4,74,0,4,66,4,A,Storm,BBQ,Standard,0,1089,101089,32,3,4,6,1,0,1,0
23/01/2024 16:30,Tue,Lunch,Suburban,Dine-In,High,0,0,2,28,55,8,1,2,94,16,4,55,4,D,Clear,BBQ,Standard,0,1090,101090,47,2,4,4,1,1,1,0
23/01/2024 17:00,Tue,Late Night,Urban,Dine-In,Shoulder,0,1,2,29,48,10,2,3,65,3,3,63,4,B,Storm,BBQ,Standard,0,1091,101091,17,3,5,10,0,0,0,1
23/01/2024 17:30,Tue,Dinner,Suburban,Dine-In,Low,0,1,2,26,57,6,1,4,84,13,3,58,6,D,Storm,Salads,Standard,0,1092,101092,39,2,4,6,1,1,1,0
23/01/2024 18:00,Tue,Dinner,Suburban,Dine-In,High,0,0,5,28,48,7,1,4,99,18,4,54,4,D,Cold,Salads,Patio,0,1093,101093,49,2,4,4,1,1,1,0
23/01/2024 18:30,Tue,Afternoon,Tourist,Delivery,High,0,0,2,24,61,8,1,3,49,9,4,75,5,D,Cloudy,Sushi,Booth,0,1094,101094,30,3,4,8,1,0,1,0
23/01/2024 19:00,Tue,Lunch,Suburban,Dine-In,Shoulder,0,0,2,33,37,6,2,3,93,13,3,63,3,A,Rain,Pizza,Standard,0,1095,101095,47,2,4,5,1,1,1,0
23/01/2024 19:30,Tue,Lunch,Urban,Dine-In,High,0,0,3,23,54,6,1,1,96,12,4,42,3,D,Storm,BBQ,Patio,0,1096,101096,50,2,3,4,1,1,1,0
23/01/2024 20:00,Tue,Lunch,Suburban,Dine-In,Shoulder,0,0,1,18,40,9,2,3,81,13,5,59,3,B,Storm,Salads,Patio,0,1097,101097,41,3,5,6,1,0,1,0
23/01/2024 20:30,Tue,Lunch,Tourist,Dine-In,High,0,1,2,28,54,7,1,0,77,20,3,52,5,D,Clear,BBQ,Booth,0,1098,101098,49,3,3,5,1,0,1,0
23/01/2024 21:00,Tue,Dinner,Suburban,Dine-In,High,0,0,3,30,44,7,2,3,74,14,4,45,4,B,Clear,Burgers,Standard,0,1099,101099,43,2,4,6,1,1,1,0
23/01/2024 21:30,Tue,Lunch,Urban,Delivery,Shoulder,1,0,2,26,56,6,1,2,92,22,4,63,4,C,Cold,BBQ,Standard,0,1100,101100,57,2,3,2,1,1,1,0
23/01/2024 22:00,Tue,Breakfast,Suburban,Takeaway,High,0,1,2,18,50,7,1,2,36,1,4,69,6,A,Clear,Sushi,Patio,0,1101,101101,12,3,5,10,0,0,0,1
23/01/2024 22:30,Tue,Late Night,Suburban,Dine-In,Shoulder,0,0,2,28,48,9,2,2,61,5,3,93,4,C,Hot,Sushi,Standard,0,1102,101102,27,3,5,8,1,0,1,0
23/01/2024 23:00,Tue,Dinner,Urban,Dine-In,Low,0,1,1,26,46,6,1,3,79,16,4,33,3,C,Storm,Salads,Standard,0,1103,101103,38,1,4,5,1,1,1,0
23/01/2024 23:30,Tue,Late Night,Urban,Dine-In,High,0,1,3,26,62,10,2,2,52,8,4,60,4,A,Clear,BBQ,Standard,0,1104,101104,27,3,4,8,1,0,1,0
24/01/2024 0:00,Wed,Late Night,Suburban,Dine-In,Low,0,1,5,24,51,6,1,3,40,7,3,90,5,C,Cloudy,Sushi,Patio,0,1105,101105,19,3,4,8,0,0,0,1
24/01/2024 0:30,Wed,Lunch,Tourist,Dine-In,Low,0,0,3,19,52,6,1,3,75,11,3,47,2,B,Hot,Burgers,Booth,0,1106,101106,43,2,4,5,1,1,1,0
24/01/2024 1:00,Wed,Lunch,Urban,Dine-In,High,0,0,3,29,57,5,1,3,100,9,5,59,4,B,Cold,Pizza,Standard,0,1107,101107,59,2,3,3,1,1,1,0
24/01/2024 1:30,Wed,Dinner,Suburban,Delivery,High,0,0,3,30,39,8,2,3,80,12,4,57,5,B,Rain,Salads,Standard,0,1108,101108,47,3,5,7,1,0,1,0
24/01/2024 2:00,Wed,Dinner,Urban,Dine-In,Low,0,0,1,27,52,7,1,1,88,16,3,56,4,B,Storm,Burgers,Standard,0,1109,101109,56,2,4,6,1,1,1,0
24/01/2024 2:30,Wed,Lunch,Urban,Dine-In,High,0,1,5,23,54,6,1,2,76,18,4,49,3,C,Storm,Sushi,Standard,0,1110,101110,49,2,3,5,1,1,1,0
24/01/2024 3:00,Wed,Dinner,Tourist,Takeaway,Shoulder,0,1,3,35,48,7,1,5,94,13,3,50,6,A,Cloudy,Curry,High-Top,0,1111,101111,40,2,4,5,1,1,1,0
24/01/2024 3:30,Wed,Lunch,Tourist,Dine-In,High,0,1,5,30,49,8,2,1,93,13,4,58,4,C,Rain,Salads,Booth,0,1112,101112,42,2,4,4,1,1,1,0
24/01/2024 4:00,Wed,Lunch,Urban,Dine-In,Low,0,1,2,23,39,7,2,5,82,14,3,53,2,A,Rain,BBQ,Patio,0,1113,101113,38,2,5,6,1,1,1,0
24/01/2024 4:30,Wed,Afternoon,Suburban,Dine-In,High,0,1,5,34,63,9,1,3,64,6,4,68,4,A,Cold,Curry,Booth,0,1114,101114,23,3,4,7,0,0,0,1
24/01/2024 5:00,Wed,Dinner,Suburban,Dine-In,High,0,0,4,26,50,6,1,2,87,17,3,60,5,C,Cold,Pasta,Booth,1,1115,101115,55,2,3,4,1,1,1,0
24/01/2024 5:30,Wed,Dinner,Tourist,Delivery,High,0,0,3,33,51,6,1,4,74,12,3,65,3,C,Hot,BBQ,Standard,0,1116,101116,42,3,3,6,1,0,1,0
24/01/2024 6:00,Wed,Breakfast,Urban,Delivery,High,1,0,3,28,77,8,1,2,54,5,4,81,6,B,Storm,Pizza,High-Top,0,1117,101117,30,4,4,8,1,0,1,0
24/01/2024 6:30,Wed,Dinner,Tourist,Delivery,High,0,1,2,29,48,6,1,3,99,14,5,57,3,A,Clear,BBQ,Booth,0,1118,101118,48,2,4,4,1,1,1,0
24/01/2024 7:00,Wed,Lunch,Urban,Takeaway,Shoulder,0,0,4,34,53,8,2,4,100,11,4,44,4,A,Cold,Burgers,High-Top,0,1119,101119,47,2,4,5,1,1,1,0
24/01/2024 7:30,Wed,Breakfast,Tourist,Dine-In,Shoulder,0,1,3,18,70,8,1,4,60,2,3,78,5,D,Cloudy,BBQ,Booth,0,1120,101120,22,3,4,9,0,0,0,1
24/01/2024 8:00,Wed,Dinner,Suburban,Delivery,High,0,1,1,30,50,7,1,3,91,17,3,58,2,A,Cloudy,Pasta,Booth,0,1121,101121,44,2,3,4,1,1,1,0
24/01/2024 8:30,Wed,Late Night,Suburban,Delivery,High,0,0,1,24,54,5,1,3,71,5,3,73,4,B,Cloudy,Salads,Booth,0,1122,101122,32,3,4,7,1,0,1,0
24/01/2024 9:00,Wed,Dinner,Urban,Dine-In,Shoulder,0,0,2,38,53,7,1,3,84,16,4,60,4,A,Cold,Salads,Standard,0,1123,101123,44,2,4,5,1,1,1,0
24/01/2024 9:30,Wed,Dinner,Suburban,Dine-In,Shoulder,1,1,3,20,45,7,2,4,86,15,4,58,2,D,Cold,Curry,High-Top,0,1124,101124,42,2,4,6,1,1,1,0
24/01/2024 10:00,Wed,Dinner,Urban,Dine-In,Shoulder,0,0,3,29,60,8,1,1,97,9,5,52,2,D,Cloudy,Pasta,Booth,0,1125,101125,48,1,4,4,1,1,1,0
24/01/2024 10:30,Wed,Dinner,Urban,Dine-In,Shoulder,0,1,4,30,54,8,1,4,100,11,5,71,5,A,Cold,Burgers,Standard,0,1126,101126,41,3,4,7,1,0,1,0
24/01/2024 11:00,Wed,Breakfast,Suburban,Dine-In,Shoulder,0,0,1,23,53,8,2,3,63,5,2,66,5,B,Clear,Curry,Booth,0,1127,101127,26,3,4,7,1,0,1,0
24/01/2024 11:30,Wed,Afternoon,Suburban,Delivery,High,1,0,3,24,50,6,1,3,62,4,3,70,2,D,Clear,Pasta,Booth,1,1128,101128,31,2,4,6,1,1,1,0
24/01/2024 12:00,Wed,Lunch,Urban,Delivery,Low,0,0,1,26,51,6,1,2,75,14,2,47,3,D,Hot,Salads,Patio,0,1129,101129,55,2,4,4,1,1,1,0
24/01/2024 12:30,Wed,Lunch,Suburban,Dine-In,Low,0,1,4,24,52,8,2,3,83,14,3,53,3,D,Storm,Curry,Booth,0,1130,101130,37,2,4,6,1,1,1,0
24/01/2024 13:00,Wed,Dinner,Tourist,Dine-In,High,0,0,2,24,40,7,2,4,94,15,4,65,1,C,Clear,Pasta,High-Top,0,1131,101131,51,2,4,4,1,1,1,0
24/01/2024 13:30,Wed,Afternoon,Suburban,Takeaway,High,0,0,3,24,66,7,1,2,65,5,3,66,3,B,Hot,Burgers,Standard,0,1132,101132,30,2,4,6,1,1,1,0
24/01/2024 14:00,Wed,Breakfast,Urban,Dine-In,Low,0,0,2,28,65,9,1,3,50,5,2,79,4,B,Rain,Curry,Patio,0,1133,101133,31,3,4,7,1,0,1,0
24/01/2024 14:30,Wed,Lunch,Suburban,Dine-In,High,1,1,4,25,53,5,1,3,100,9,5,64,3,C,Storm,BBQ,Booth,0,1134,101134,57,2,4,5,1,1,1,0
24/01/2024 15:00,Wed,Dinner,Suburban,Takeaway,Shoulder,1,0,4,19,56,7,1,3,97,11,3,62,2,A,Clear,BBQ,Patio,0,1135,101135,45,2,4,5,1,1,1,0
24/01/2024 15:30,Wed,Breakfast,Suburban,Takeaway,Shoulder,0,0,3,25,52,9,2,2,61,3,4,61,4,D,Rain,Pizza,Standard,0,1136,101136,26,3,4,8,1,0,1,0
24/01/2024 16:00,Wed,Dinner,Suburban,Delivery,High,0,0,2,29,43,7,2,2,90,12,4,56,3,D,Hot,Salads,Standard,0,1137,101137,51,2,4,4,1,1,1,0
24/01/2024 16:30,Wed,Afternoon,Tourist,Dine-In,Shoulder,0,0,3,24,58,7,1,4,50,4,2,57,4,C,Clear,Pizza,Booth,0,1138,101138,30,3,4,8,1,0,1,0
24/01/2024 17:00,Wed,Afternoon,Urban,Dine-In,High,0,0,2,25,55,7,1,3,54,7,4,72,5,A,Clear,Burgers,Booth,0,1139,101139,23,3,4,7,0,0,0,0
24/01/2024 17:30,Wed,Dinner,Urban,Delivery,High,0,0,4,32,54,6,1,3,90,18,4,55,2,B,Cold,BBQ,Booth,0,1140,101140,59,1,3,3,1,1,1,0
24/01/2024 18:00,Wed,Dinner,Suburban,Dine-In,Shoulder,1,0,5,28,56,8,1,4,79,9,4,58,4,A,Rain,BBQ,Standard,0,1141,101141,43,2,5,6,1,1,1,0
24/01/2024 18:30,Wed,Lunch,Suburban,Takeaway,High,0,1,4,31,44,7,2,1,90,12,3,53,4,B,Clear,BBQ,Booth,0,1142,101142,34,2,3,5,1,1,1,0
24/01/2024 19:00,Wed,Dinner,Suburban,Dine-In,High,0,0,2,29,43,6,1,4,80,10,3,62,4,D,Cloudy,Sushi,Standard,0,1143,101143,43,2,5,6,1,1,1,0
24/01/2024 19:30,Wed,Dinner,Urban,Dine-In,High,0,1,3,24,57,7,1,3,94,9,3,49,3,A,Cold,BBQ,Standard,0,1144,101144,46,2,4,5,1,1,1,0
24/01/2024 20:00,Wed,Lunch,Suburban,Dine-In,High,0,0,1,32,42,6,1,1,83,11,3,66,4,B,Cold,Sushi,Standard,0,1145,101145,52,3,4,4,1,0,1,0
24/01/2024 20:30,Wed,Dinner,Urban,Dine-In,High,0,1,3,23,48,8,2,4,68,10,4,51,4,A,Clear,Pasta,Booth,0,1146,101146,35,2,4,7,1,1,1,0
24/01/2024 21:00,Wed,Dinner,Tourist,Delivery,High,0,0,3,20,42,7,2,3,77,14,2,62,3,A,Cold,Salads,Standard,0,1147,101147,44,3,4,6,1,0,1,0
24/01/2024 21:30,Wed,Dinner,Urban,Dine-In,Shoulder,0,1,1,28,45,7,2,4,91,13,5,51,4,A,Storm,Salads,Standard,0,1148,101148,35,2,4,6,1,1,1,0
24/01/2024 22:00,Wed,Dinner,Urban,Takeaway,High,0,1,1,30,38,7,2,2,73,12,5,50,4,C,Rain,Curry,Booth,0,1149,101149,39,2,5,6,1,1,1,0
24/01/2024 22:30,Wed,Dinner,Urban,Takeaway,Shoulder,0,0,2,30,60,6,1,4,68,14,3,70,3,B,Storm,Curry,Standard,0,1150,101150,42,2,3,6,1,1,1,0
24/01/2024 23:00,Wed,Dinner,Suburban,Dine-In,Shoulder,0,1,2,23,58,8,1,2,88,9,5,62,4,B,Hot,Sushi,Standard,0,1151,101151,41,2,4,7,1,1,1,0
24/01/2024 23:30,Wed,Dinner,Tourist,Takeaway,High,0,1,1,29,44,7,2,1,94,10,3,56,4,D,Storm,Burgers,High-Top,0,1152,101152,46,2,4,6,1,1,1,0
25/01/2024 0:00,Thu,Dinner,Tourist,Dine-In,High,0,1,3,21,54,7,1,3,96,14,5,41,4,B,Cloudy,Curry,High-Top,0,1153,101153,49,1,4,2,1,1,1,0
25/01/2024 0:30,Thu,Dinner,Suburban,Takeaway,Low,1,0,3,29,39,6,2,4,84,10,3,64,3,D,Cold,Curry,Booth,0,1154,101154,46,2,4,6,1,1,1,0
25/01/2024 1:00,Thu,Dinner,Urban,Dine-In,High,0,0,2,28,55,8,1,4,81,7,5,65,5,C,Cold,Sushi,High-Top,0,1155,101155,40,3,5,7,1,0,1,0
25/01/2024 1:30,Thu,Dinner,Urban,Dine-In,Shoulder,0,0,2,30,43,7,2,3,75,18,3,57,4,D,Cloudy,Pizza,Standard,0,1156,101156,38,3,5,8,1,0,1,0
25/01/2024 2:00,Thu,Lunch,Urban,Dine-In,High,0,0,4,31,60,6,1,3,96,14,5,55,3,D,Cold,BBQ,Standard,0,1157,101157,51,2,3,4,1,1,1,0
25/01/2024 2:30,Thu,Dinner,Suburban,Dine-In,High,1,0,5,30,54,6,1,4,92,16,5,62,3,C,Storm,Curry,Booth,0,1158,101158,47,2,4,5,1,1,1,0
25/01/2024 3:00,Thu,Dinner,Urban,Delivery,High,0,1,2,23,47,7,1,2,93,11,3,59,5,C,Hot,Pizza,High-Top,0,1159,101159,49,2,4,6,1,1,1,0
25/01/2024 3:30,Thu,Breakfast,Suburban,Dine-In,Shoulder,0,1,2,23,57,7,1,2,74,1,4,59,2,C,Clear,Burgers,Booth,1,1160,101160,27,2,4,6,1,1,1,0
25/01/2024 4:00,Thu,Dinner,Tourist,Dine-In,Shoulder,0,0,3,23,51,7,1,4,85,14,5,55,4,A,Cloudy,Pizza,Booth,0,1161,101161,56,2,4,4,1,1,1,0
25/01/2024 4:30,Thu,Breakfast,Urban,Dine-In,Shoulder,0,1,2,15,53,6,1,2,57,2,1,66,7,B,Storm,Salads,Booth,1,1162,101162,22,3,4,10,0,0,0,1
25/01/2024 5:00,Thu,Lunch,Urban,Takeaway,Low,0,1,2,31,59,5,1,4,90,16,3,65,5,A,Storm,Pasta,High-Top,0,1163,101163,53,2,4,4,1,1,1,0
25/01/2024 5:30,Thu,Dinner,Urban,Dine-In,Shoulder,0,0,3,31,52,6,1,4,83,14,5,34,5,D,Storm,Pasta,Standard,0,1164,101164,50,1,3,2,1,1,1,0
25/01/2024 6:00,Thu,Lunch,Urban,Dine-In,Low,0,0,1,24,58,6,1,3,81,14,4,65,3,C,Clear,Sushi,High-Top,0,1165,101165,54,2,3,4,1,1,1,0
25/01/2024 6:30,Thu,Dinner,Suburban,Dine-In,High,0,1,4,25,30,7,2,3,94,14,4,40,4,C,Rain,Curry,Booth,1,1166,101166,39,2,5,5,1,1,1,0
25/01/2024 7:00,Thu,Dinner,Suburban,Dine-In,High,0,1,3,28,50,7,1,5,90,19,5,49,5,A,Cold,Sushi,Booth,1,1167,101167,51,2,4,3,1,1,1,0
25/01/2024 7:30,Thu,Afternoon,Suburban,Takeaway,Low,1,0,2,23,62,10,2,1,47,7,2,70,4,D,Cold,Sushi,Booth,0,1168,101168,27,3,5,7,1,0,1,0
25/01/2024 8:00,Thu,Breakfast,Suburban,Takeaway,Shoulder,0,0,2,29,60,8,1,1,51,4,3,72,4,B,Hot,Sushi,Booth,0,1169,101169,19,3,4,9,0,0,0,1
25/01/2024 8:30,Thu,Lunch,Urban,Takeaway,Shoulder,0,0,3,26,50,7,1,4,71,13,3,66,4,D,Rain,Pizza,Booth,1,1170,101170,46,3,4,8,1,0,1,0
25/01/2024 9:00,Thu,Dinner,Urban,Dine-In,Shoulder,0,0,1,25,47,5,1,2,83,10,4,48,3,C,Cold,Salads,Patio,0,1171,101171,51,2,4,4,1,1,1,0
25/01/2024 9:30,Thu,Late Night,Urban,Takeaway,High,0,0,4,27,78,7,1,4,52,3,4,71,3,D,Hot,BBQ,Standard,0,1172,101172,19,2,4,7,0,1,1,0
25/01/2024 10:00,Thu,Dinner,Urban,Dine-In,High,0,0,3,24,52,7,1,3,88,17,4,47,1,A,Hot,Salads,Standard,0,1173,101173,50,2,4,3,1,1,1,0
25/01/2024 10:30,Thu,Lunch,Tourist,Delivery,High,0,0,3,31,51,7,1,4,100,13,4,44,4,D,Storm,Pasta,Booth,0,1174,101174,57,2,4,4,1,1,1,0
25/01/2024 11:00,Thu,Dinner,Tourist,Dine-In,High,0,1,4,28,57,7,1,2,95,15,5,71,3,A,Cloudy,Pizza,Booth,0,1175,101175,38,2,4,7,1,1,1,0
25/01/2024 11:30,Thu,Afternoon,Suburban,Dine-In,High,1,0,1,29,56,10,2,4,73,2,4,85,1,D,Storm,Pasta,Standard,0,1176,101176,30,3,4,8,1,0,1,0
25/01/2024 12:00,Thu,Dinner,Urban,Dine-In,High,0,1,3,32,40,5,1,2,94,16,5,52,3,D,Clear,Pizza,Booth,0,1177,101177,49,2,3,3,1,1,1,0
25/01/2024 12:30,Thu,Breakfast,Urban,Dine-In,Shoulder,0,1,2,20,67,10,1,4,46,4,4,51,4,A,Cold,Pasta,Standard,0,1178,101178,18,2,5,8,0,1,1,0
25/01/2024 13:00,Thu,Dinner,Urban,Dine-In,High,0,0,4,28,47,5,1,6,88,14,4,44,3,A,Hot,BBQ,Booth,0,1179,101179,63,2,4,3,1,1,1,0
25/01/2024 13:30,Thu,Afternoon,Urban,Takeaway,Shoulder,0,0,1,25,71,8,1,2,55,5,4,76,5,B,Cloudy,BBQ,High-Top,0,1180,101180,32,3,3,6,1,0,1,0
25/01/2024 14:00,Thu,Late Night,Tourist,Dine-In,High,0,0,2,25,70,7,1,2,51,6,3,69,5,B,Cold,Burgers,Standard,0,1181,101181,25,3,3,7,1,0,1,0
25/01/2024 14:30,Thu,Lunch,Urban,Delivery,High,0,1,2,33,31,8,3,3,85,13,4,44,3,D,Hot,BBQ,Booth,0,1182,101182,36,2,5,7,1,1,1,0
25/01/2024 15:00,Thu,Dinner,Suburban,Dine-In,Low,0,0,3,28,51,5,1,3,93,17,4,57,2,C,Hot,Pasta,Booth,0,1183,101183,57,2,3,2,1,1,1,0
25/01/2024 15:30,Thu,Late Night,Suburban,Dine-In,High,0,0,3,19,69,5,1,0,59,0,4,57,5,C,Storm,BBQ,Standard,0,1184,101184,34,2,3,5,1,1,1,0
25/01/2024 16:00,Thu,Breakfast,Tourist,Takeaway,Low,0,0,2,23,46,8,2,3,68,7,3,50,6,B,Cloudy,BBQ,Patio,0,1185,101185,27,3,5,8,1,0,1,0
25/01/2024 16:30,Thu,Late Night,Urban,Dine-In,Shoulder,0,1,2,22,63,8,1,2,61,3,3,54,6,B,Cloudy,BBQ,Booth,0,1186,101186,27,3,4,8,1,0,1,0
25/01/2024 17:00,Thu,Dinner,Urban,Dine-In,Low,0,0,2,26,55,8,1,2,90,10,4,66,3,D,Cold,Sushi,Booth,0,1187,101187,43,2,4,5,1,1,1,0
25/01/2024 17:30,Thu,Breakfast,Urban,Takeaway,Shoulder,0,0,2,25,60,8,1,3,58,11,3,48,5,A,Hot,Pizza,Patio,0,1188,101188,33,3,3,6,1,0,1,0
25/01/2024 18:00,Thu,Lunch,Urban,Dine-In,Low,1,1,4,25,50,6,1,3,100,10,5,59,3,A,Cloudy,Curry,Standard,0,1189,101189,45,2,4,4,1,1,1,0
25/01/2024 18:30,Thu,Dinner,Urban,Dine-In,High,0,0,2,30,60,6,1,3,83,8,5,44,2,A,Cloudy,Curry,Patio,0,1190,101190,51,2,4,4,1,1,1,0
25/01/2024 19:00,Thu,Breakfast,Urban,Takeaway,Low,0,0,1,31,48,12,2,1,56,8,4,77,5,C,Cold,BBQ,Booth,0,1191,101191,30,3,5,8,1,0,1,0
25/01/2024 19:30,Thu,Dinner,Urban,Dine-In,Shoulder,0,1,2,29,57,6,1,2,81,12,3,53,2,C,Storm,Sushi,Patio,0,1192,101192,34,1,4,5,1,1,1,0
25/01/2024 20:00,Thu,Lunch,Urban,Takeaway,High,1,1,1,31,54,7,1,3,92,17,4,70,3,C,Rain,Pasta,Standard,0,1193,101193,45,2,3,4,1,1,1,0
25/01/2024 20:30,Thu,Dinner,Urban,Dine-In,High,0,1,1,24,60,7,1,3,93,6,4,48,5,C,Clear,Burgers,Standard,0,1194,101194,33,2,4,5,1,1,1,0
25/01/2024 21:00,Thu,Breakfast,Urban,Dine-In,High,0,0,1,28,52,9,2,2,53,11,3,67,4,A,Rain,Pizza,High-Top,0,1195,101195,29,3,4,7,1,0,1,0
25/01/2024 21:30,Thu,Dinner,Urban,Dine-In,Shoulder,0,1,3,33,62,7,1,3,99,16,5,48,3,D,Cloudy,Pizza,High-Top,0,1196,101196,54,1,3,2,1,1,1,0
25/01/2024 22:00,Thu,Late Night,Tourist,Takeaway,Shoulder,0,0,4,30,49,8,2,4,49,4,3,51,6,D,Hot,Salads,Booth,0,1197,101197,18,3,5,9,0,0,0,1
25/01/2024 22:30,Thu,Late Night,Suburban,Dine-In,High,0,0,3,23,57,6,1,0,66,0,3,57,5,C,Clear,Curry,Booth,0,1198,101198,32,2,4,6,1,1,1,0
25/01/2024 23:00,Thu,Dinner,Urban,Takeaway,High,1,0,2,33,41,7,2,3,88,9,3,56,2,C,Clear,Burgers,Standard,1,1199,101199,45,2,4,5,1,1,1,0
25/01/2024 23:30,Thu,Breakfast,Urban,Dine-In,High,0,1,3,32,66,8,1,0,62,3,4,52,4,A,Hot,Pizza,Booth,0,1200,101200,27,3,4,6,1,0,1,0
26/01/2024 0:00,Fri,Dinner,Suburban,Dine-In,High,1,1,2,26,44,7,2,3,95,15,5,68,4,A,Clear,Salads,Booth,0,1201,101201,48,2,4,6,1,1,1,0
26/01/2024 0:30,Fri,Breakfast,Urban,Takeaway,High,0,0,2,28,69,9,1,4,58,2,3,56,5,D,Hot,Curry,Standard,0,1202,101202,28,3,4,8,1,0,1,0
26/01/2024 1:00,Fri,Breakfast,Tourist,Dine-In,High,0,0,1,23,46,8,2,2,62,0,3,75,5,B,Clear,Pasta,Standard,0,1203,101203,22,3,5,9,0,0,0,1
26/01/2024 1:30,Fri,Lunch,Suburban,Dine-In,Shoulder,0,0,1,23,46,6,1,4,100,14,4,47,4,D,Cold,Sushi,Booth,0,1204,101204,50,2,5,6,1,1,1,0
26/01/2024 2:00,Fri,Afternoon,Urban,Dine-In,High,1,1,2,24,74,9,1,4,68,8,3,66,5,D,Cold,BBQ,Standard,0,1205,101205,19,3,5,8,0,0,0,1
26/01/2024 2:30,Fri,Dinner,Suburban,Dine-In,High,0,1,3,26,44,6,1,3,82,20,4,47,4,D,Rain,Sushi,Standard,0,1206,101206,34,2,4,5,1,1,1,0
26/01/2024 3:00,Fri,Dinner,Urban,Dine-In,Low,0,0,2,27,58,6,1,2,81,10,3,55,4,A,Clear,Salads,Standard,0,1207,101207,47,3,4,6,1,0,1,0
26/01/2024 3:30,Fri,Afternoon,Urban,Dine-In,High,0,1,2,15,66,7,1,3,68,2,2,57,4,C,Storm,Curry,Patio,0,1208,101208,31,2,4,6,1,1,1,0
26/01/2024 4:00,Fri,Lunch,Suburban,Dine-In,Shoulder,0,0,1,30,40,8,2,4,83,4,4,46,2,A,Hot,BBQ,Booth,0,1209,101209,34,2,5,7,1,1,1,0
26/01/2024 4:30,Fri,Late Night,Urban,Dine-In,High,0,0,3,24,62,8,1,1,76,0,3,80,4,C,Clear,Salads,Booth,0,1210,101210,28,3,3,6,1,0,1,0
26/01/2024 5:00,Fri,Afternoon,Urban,Dine-In,Shoulder,0,1,1,28,72,11,2,4,67,2,3,77,4,B,Cold,Pizza,Standard,1,1211,101211,21,2,5,7,0,1,1,0
26/01/2024 5:30,Fri,Afternoon,Suburban,Dine-In,High,0,0,4,23,57,8,1,2,48,2,4,85,4,B,Cold,Salads,Patio,0,1212,101212,23,3,4,8,0,0,0,1
26/01/2024 6:00,Fri,Lunch,Urban,Delivery,Shoulder,1,0,1,35,44,5,1,1,96,11,4,59,4,B,Hot,Curry,Booth,0,1213,101213,53,2,4,4,1,1,1,0
26/01/2024 6:30,Fri,Dinner,Suburban,Takeaway,Shoulder,0,1,2,26,53,6,1,2,65,15,4,36,5,C,Storm,Pizza,Booth,0,1214,101214,42,2,3,5,1,1,1,0
26/01/2024 7:00,Fri,Dinner,Suburban,Dine-In,Shoulder,1,0,1,28,48,8,2,3,84,15,4,59,4,D,Clear,BBQ,Standard,0,1215,101215,47,3,4,5,1,0,1,0
26/01/2024 7:30,Fri,Lunch,Urban,Dine-In,High,0,1,2,24,38,6,2,4,96,11,4,47,4,C,Clear,Burgers,Standard,0,1216,101216,38,2,4,4,1,1,1,0
26/01/2024 8:00,Fri,Breakfast,Urban,Delivery,Shoulder,0,0,4,25,58,8,1,0,40,5,3,60,4,B,Storm,Burgers,Standard,0,1217,101217,21,3,3,7,0,0,0,1
26/01/2024 8:30,Fri,Dinner,Suburban,Dine-In,Low,0,1,3,29,46,8,2,4,100,9,3,55,3,D,Storm,Curry,Standard,1,1218,101218,42,2,4,5,1,1,1,0
26/01/2024 9:00,Fri,Dinner,Suburban,Dine-In,High,0,0,4,26,49,8,2,2,97,11,4,72,4,B,Storm,Curry,High-Top,1,1219,101219,42,2,4,6,1,1,1,0
26/01/2024 9:30,Fri,Lunch,Suburban,Dine-In,Shoulder,1,0,3,31,31,6,2,2,77,9,4,61,4,C,Cold,Salads,High-Top,0,1220,101220,46,2,4,6,1,1,1,0
26/01/2024 10:00,Fri,Late Night,Urban,Takeaway,High,0,0,1,23,63,8,1,4,71,3,2,86,5,D,Hot,Pasta,Standard,1,1221,101221,30,3,4,9,1,0,1,0
26/01/2024 10:30,Fri,Lunch,Urban,Dine-In,High,0,1,2,33,37,7,2,2,71,19,5,48,4,C,Storm,Sushi,Booth,1,1222,101222,44,2,4,5,1,1,1,0
26/01/2024 11:00,Fri,Afternoon,Suburban,Takeaway,Shoulder,0,0,2,20,66,10,2,5,46,5,2,80,4,C,Hot,Burgers,Booth,0,1223,101223,23,3,4,9,0,0,0,1
26/01/2024 11:30,Fri,Late Night,Tourist,Takeaway,Shoulder,1,1,4,25,69,7,1,4,48,3,4,72,6,C,Rain,BBQ,Booth,0,1224,101224,20,3,4,9,0,0,0,1
26/01/2024 12:00,Fri,Afternoon,Urban,Dine-In,Shoulder,0,0,1,36,44,8,2,3,42,6,4,44,2,D,Clear,Salads,Standard,0,1225,101225,26,1,5,7,1,1,1,0
